"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"IL6ST",4.92092548408169,2.22079051841574,6.0487892442819,0.00193175309393143,0.00323150186080111,-1.3445200989572
"MT1G",4.53664719248284,2.6584563560079,6.04782852712792,0.00193310069781262,0.00323325768017064,-1.34532716723617
"LINC00844",5.24280239407542,2.79008204838572,6.04742637974744,0.00193366512242934,0.00323370323340911,-1.34566502912899
"SGSM2",4.33244981435598,2.34039056329895,6.04356117148278,0.0019390999942521,0.00324229233127373,-1.34891328126709
"LRP4",5.14642497785604,4.19219764152081,6.04205774418619,0.00194121884182817,0.00324533504373431,-1.35017718457076
"PI16",3.61216351866299,2.10029513140128,6.04036092468331,0.00194361353481816,0.00324883790675968,-1.35160397185292
"ATP1B2",5.38840033700242,3.73485532120834,6.03957389369479,0.00194472544410611,0.00325019578998018,-1.35226586358009
"ARHGAP31",4.00187606743055,2.6264399395041,6.03523437291926,0.00195086979725724,0.00325996262132158,-1.35591663441512
"PACS1",4.80050559238241,3.09448851166912,6.0317465513817,0.00195582486615264,0.00326773942065848,-1.35885240806334
"CPQ",4.86367686838436,2.59794827169692,6.03033758230553,0.00195783077507354,0.00327058720701277,-1.36003875272603
"NEK7",3.95043971814109,2.06681323938036,6.02810198871028,0.00196101851915219,0.00327480937563575,-1.36192156628726
"OBSL1",3.97617629356948,1.72163272303678,6.0274351534981,0.0019619705506677,0.00327480937563575,-1.36248328209172
"SNRNP48",2.56464150847248,1.35488050282416,6.02708476159132,0.0019624710193902,0.00327480937563575,-1.36277845840729
"ZNF280C",2.56464150847248,1.35488050282416,6.02708476159132,0.0019624710193902,0.00327480937563575,-1.36277845840729
"URM1",2.56464150847248,1.35488050282416,6.02708476159132,0.0019624710193902,0.00327480937563575,-1.36277845840729
"ATP5G1",2.56464150847248,1.35488050282416,6.02708476159132,0.0019624710193902,0.00327480937563575,-1.36277845840729
"MIR646HG",2.56464150847248,1.35488050282416,6.02708476159132,0.0019624710193902,0.00327480937563575,-1.36277845840729
"OTUD7B",4.55112415968536,2.84752341028363,6.02655510654284,0.00196322781821349,0.00327556848033467,-1.36322467521641
"LCNL1",5.68629137781907,2.79167108445331,6.02550402900202,0.00196473067472311,0.00327757192815894,-1.36411026609755
"ZFAND2B",3.37744375108173,1.62581458369391,6.02274632954674,0.00196868017110442,0.00328038862025769,-1.3664343677783
"FXR2",3.37744375108173,1.62581458369391,6.02274632954674,0.00196868017110442,0.00328038862025769,-1.3664343677783
"MKRN3",3.27944684452678,2.13563019853617,6.02217031724048,0.00196950630360217,0.00328038862025769,-1.36691992014279
"ARL8A",3.6864273334123,1.87504973631772,6.02213051166496,0.00196956340897801,0.00328038862025769,-1.36695347581752
"TMEM63A",3.29991808620909,1.49621332058332,6.02185477977548,0.00196995902975052,0.00328038862025769,-1.3671859197233
"STRN",3.29991808620909,1.49621332058332,6.02185477977548,0.00196995902975052,0.00328038862025769,-1.3671859197233
"LDHA",3.29991808620909,1.49621332058332,6.02185477977548,0.00196995902975052,0.00328038862025769,-1.3671859197233
"BMS1",3.29991808620909,1.49621332058332,6.02185477977548,0.00196995902975052,0.00328038862025769,-1.3671859197233
"AMFR",3.29991808620909,1.49621332058332,6.02185477977548,0.00196995902975052,0.00328038862025769,-1.3671859197233
"BTF3L4",2.48863996174996,1.32954665391665,6.02116145299943,0.00197095423183962,0.00328038862025769,-1.36777043664008
"GNG5",2.48863996174996,1.32954665391665,6.02116145299943,0.00197095423183962,0.00328038862025769,-1.36777043664008
"CRIPAK",2.48863996174996,1.32954665391665,6.02116145299943,0.00197095423183962,0.00328038862025769,-1.36777043664008
"KIAA0141",2.48863996174996,1.32954665391665,6.02116145299943,0.00197095423183962,0.00328038862025769,-1.36777043664008
"SART3",2.48863996174996,1.32954665391665,6.02116145299943,0.00197095423183962,0.00328038862025769,-1.36777043664008
"FOPNL",2.48863996174996,1.32954665391665,6.02116145299943,0.00197095423183962,0.00328038862025769,-1.36777043664008
"AHCYL1",5.2485658807341,4.61997181816114,6.02084141140767,0.00197141382042093,0.0032806502993201,-1.36804026945037
"TRA2B",3.9493718459691,2.0664572819897,6.01984229769111,0.00197284939068473,0.00328193338233899,-1.36888271394992
"MTG2",3.25743683584851,1.73205290379646,6.01969029546591,0.00197306790241886,0.00328193338233899,-1.36901089077821
"CCL2",4.14067985676233,1.63022661892078,6.0196717366036,0.00197309458378544,0.00328193338233899,-1.36902654083234
"UBXN4",4.07192809488736,2.39979061532303,6.01946294689726,0.0019733947821548,0.00328193338233899,-1.36920260871211
"QDPR",5.05179415363964,2.83017200972684,6.01869941988813,0.00197449304308324,0.0032832566310273,-1.36984651623396
"MAP4K4",5.40061054996237,3.48892539219499,6.01458355723325,0.0019804257805628,0.0032926171803718,-1.37331868411658
"OGDH",4.03397803770773,2.09465934590258,6.0115309991041,0.00198483944917039,0.00329773214577069,-1.37589506806499
"DHRSX",4.03397803770773,2.09465934590258,6.0115309991041,0.00198483944917039,0.00329773214577069,-1.37589506806499
"CSPP1",4.35516688262324,2.59796291938803,6.01149378961364,0.00198489332175673,0.00329773214577069,-1.37592647962551
"FSD1L",3.71816872006765,1.63563019853617,6.011245860858,0.00198525232171157,0.00329773214577069,-1.37613578043994
"IVD",3.71816872006765,1.63563019853617,6.011245860858,0.00198525232171157,0.00329773214577069,-1.37613578043994
"RALGAPB",3.41644500708237,2.13881500236079,6.01119503055659,0.00198532593328794,0.00329773214577069,-1.37617869210075
"RFNG",3.93116842934576,1.95663010162888,6.00859878857672,0.00198909006142969,0.00330347882542663,-1.37837086193244
"CDK14",4.36074019234821,2.6803027130182,6.00791050489712,0.00199008937500523,0.00330463264750639,-1.37895214984053
"TPST1",5.19990578205509,3.12954255253199,6.00625137312076,0.00199250069569938,0.00330813045881229,-1.38035358320184
"HSPA1B",5.11440934524794,1.70480311508265,6.00410676634718,0.00199562270712041,0.00331280697249945,-1.3821655450164
"MEGF10",4.52020438190208,2.40297541914765,6.00269851656992,0.00199767591208989,0.00331570806886574,-1.38335564547973
"NRDC",4.49443923158204,2.39438703570764,6.00238167630079,0.00199813820402135,0.0033159681115986,-1.38362343532917
"DDIT3",3.85712275883306,2.07818883663827,5.99996278929562,0.00200167169894862,0.00332132404551041,-1.38566822343835
"FAM13B",4.5231975423186,2.33821453782804,5.99941099641191,0.00200247878884171,0.00332215517720681,-1.38613476958106
"ELAVL1",3.73289214233104,2.78677863113759,5.9989635064936,0.00200313360058371,0.00332273346068388,-1.3865131517133
"UQCRC2",4.11200083709905,1.87066694569968,5.99631722541359,0.0020070110801431,0.00332865640775798,-1.38875121666699
"RNF24",4.11700899438799,2.51857695664295,5.99551134562233,0.00200819366223875,0.0033301087017103,-1.38943293768584
"NEMF",3.95359554723789,2.46410580759292,5.99358669971241,0.00201102130303961,0.00333428807120717,-1.39106135658484
"HEPACAM",5.12188298266377,3.35353495273488,5.99276740032083,0.00201222642474359,0.00333577642604552,-1.39175468211234
"TRMU",3.36440934524794,1.87146978174931,5.99235663413747,0.00201283094911184,0.00333600837111534,-1.3921023181388
"CLDND1",4.82721251204791,2.25531146252959,5.99225451411165,0.00201298127241402,0.00333600837111534,-1.39218874641038
"ZNF207",3.91669469470759,2.3860469219577,5.989593619384,0.00201690285932959,0.00334199694925566,-1.39444118229395
"TBC1D22A",4.58244981435598,2.17372389663228,5.98928393466031,0.00201735985442682,0.00334224376554146,-1.39470338088757
"FBXW2",2.63339327034745,1.37779775678248,5.98833071514396,0.00201876726831877,0.00334235063547972,-1.39551050439215
"OSBP",2.63339327034745,1.37779775678248,5.98833071514396,0.00201876726831877,0.00334235063547972,-1.39551050439215
"MPG",2.63339327034745,1.37779775678248,5.98833071514396,0.00201876726831877,0.00334235063547972,-1.39551050439215
"RPS6KB1",2.63339327034745,1.37779775678248,5.98833071514396,0.00201876726831877,0.00334235063547972,-1.39551050439215
"MEF2A",4.80903304450298,2.43349303855617,5.98819711858878,0.00201896461427964,0.00334235063547972,-1.39562363333665
"HDAC8",4.21138280695555,2.69627551934576,5.9860285098033,0.00202217122791141,0.00334714840928128,-1.39746028257217
"ROCK1",3.59968592298455,2.3461359328418,5.98566641451628,0.00202270722641324,0.00334752492473821,-1.39776700181298
"RP4-777O23.3",3.74646048425083,1.64506078659723,5.98356535497982,0.00202582067621112,0.00334943809274852,-1.39954703337878
"SPOPL",3.08496250072116,1.52832083357372,5.98342816608795,0.00202602416614825,0.00334943809274852,-1.3996632780329
"ACTR1A",3.08496250072116,1.52832083357372,5.98342816608795,0.00202602416614825,0.00334943809274852,-1.3996632780329
"MAF",3.08496250072116,1.52832083357372,5.98342816608795,0.00202602416614825,0.00334943809274852,-1.3996632780329
"GRSF1",3.08496250072115,1.52832083357372,5.98342816608794,0.00202602416614825,0.00334943809274852,-1.39966327803291
"PQBP1",3.08496250072115,1.52832083357372,5.98342816608794,0.00202602416614825,0.00334943809274852,-1.39966327803291
"SPG21",3.08496250072115,1.52832083357372,5.98342816608794,0.00202602416614825,0.00334943809274852,-1.39966327803291
"THBS4",4.22056921319956,1.80309702958014,5.98240218382538,0.00202754675425278,0.00335144458922039,-1.40053269381398
"RP11-679C8.2",4.18715566458856,2.47620057858469,5.98061352053019,0.00203020441891513,0.00335532641968457,-1.4020486883352
"PTK2",4.61330644382732,3.83025006496968,5.98000375383642,0.0020311113746017,0.00335631410515206,-1.40256558303271
"SASH1",4.67411770398454,4.19859984071678,5.97884926807826,0.00203282984727096,0.00335864227849702,-1.40354434699225
"PSMD1",4.11260371847175,2.37086790615725,5.97578753339923,0.00203739562215639,0.00336567334049891,-1.40614079041805
"FAM46A",4.00840414384328,1.33613471461443,5.97402588454941,0.00204002815246147,0.00336950912683924,-1.40763520173235
"ZNF292",4.58734582169806,2.85959729762119,5.97339656766515,0.00204096955025638,0.00337055093154974,-1.40816913790077
"ZCCHC24",3.73453499104195,1.89108562219427,5.97271678030623,0.00204198702393321,0.00337120499234257,-1.40874594541261
"LPAR4",3.73453499104195,1.89108562219427,5.97271678030623,0.00204198702393321,0.00337120499234257,-1.40874594541262
"RPRD2",4.01862074236274,2.73578087263454,5.96909168078146,0.0020474230349258,0.00337966528661874,-1.41182276686907
"MAGI1",4.01064997042823,3.73312394865637,5.96687760423057,0.00205075156181729,0.00338428593410002,-1.41370270662626
"RPL39",3.34983617241818,1.36661205747273,5.96640032504263,0.00205146991599777,0.00338428593410002,-1.41410803002301
"NT5C",3.34983617241818,1.36661205747273,5.96640032504263,0.00205146991599777,0.00338428593410002,-1.41410803002301
"PRR12",3.34983617241818,1.36661205747273,5.96640032504263,0.00205146991599777,0.00338428593410002,-1.41410803002301
"EP300",3.68968918353563,2.52237764487246,5.96425843786636,0.00205469734009551,0.00338909488294866,-1.41592731848484
"OARD1",3.66096404744368,1.72032134914789,5.96289685129758,0.00205675211654672,0.00339196845486122,-1.41708410076833
"CACNA1A",3.21088213365277,1.71653466973121,5.95493512992351,0.00206881591631964,0.00340408136070605,-1.42385245783039
"SLC5A11",3.21088213365277,1.71653466973121,5.95493512992351,0.00206881591631964,0.00340408136070605,-1.42385245783039
"TMEM57",2.44615871138938,1.56538623712979,5.95432730070753,0.00206974034513942,0.00340408136070605,-1.42436947619041
"SRSF2",3.94077147559229,2.0635904918641,5.95411997651243,0.0020700557697875,0.00340408136070605,-1.42454583533732
"ARHGEF12",4.72617629356948,3.22163272303678,5.95376647311388,0.00207059372362674,0.00340408136070605,-1.42484655223805
"PITHD1",2.85021985907054,0.950073286356849,5.95366912352585,0.00207074189713784,0.00340408136070605,-1.42492936769806
"CEPT1",2.85021985907054,0.950073286356849,5.95366912352585,0.00207074189713784,0.00340408136070605,-1.42492936769806
"DERL1",2.85021985907054,0.950073286356849,5.95366912352585,0.00207074189713784,0.00340408136070605,-1.42492936769806
"BOP1",2.85021985907054,0.950073286356849,5.95366912352585,0.00207074189713784,0.00340408136070605,-1.42492936769806
"FSD1",2.85021985907054,0.950073286356849,5.95366912352585,0.00207074189713784,0.00340408136070605,-1.42492936769806
"GNAZ",2.85021985907054,0.950073286356849,5.95366912352585,0.00207074189713784,0.00340408136070605,-1.42492936769806
"TTF2",2.85021985907055,0.950073286356849,5.95366912352584,0.00207074189713784,0.00340408136070605,-1.42492936769806
"LINC00884",2.85021985907055,0.950073286356849,5.95366912352584,0.00207074189713784,0.00340408136070605,-1.42492936769806
"P2RX4",2.85021985907055,0.950073286356849,5.95366912352584,0.00207074189713784,0.00340408136070605,-1.42492936769806
"RP11-461O7.1",2.85021985907055,0.950073286356849,5.95366912352584,0.00207074189713784,0.00340408136070605,-1.42492936769806
"SDCBP2-AS1",2.85021985907055,0.950073286356849,5.95366912352584,0.00207074189713784,0.00340408136070605,-1.42492936769806
"ZFP82",2.85021985907055,0.950073286356849,5.95366912352584,0.00207074189713784,0.00340408136070605,-1.42492936769806
"ZNF583",2.85021985907055,0.950073286356849,5.95366912352584,0.00207074189713784,0.00340408136070605,-1.42492936769806
"FAM107B",3.40689059560852,1.63563019853617,5.95287170438835,0.00207195610178999,0.00340408136070605,-1.42560777399299
"PRIM2",3.40689059560852,1.63563019853617,5.95287170438834,0.00207195610179,0.00340408136070605,-1.425607773993
"SPTLC2",3.73108070569643,2.03617481892606,5.95214922005822,0.00207305693210407,0.00340408136070605,-1.42622249162145
"TMEM179B",3.36494328133394,1.76788838562493,5.95188972321818,0.00207345248928099,0.00340408136070605,-1.42644329603555
"KCNH8",3.36494328133394,1.76788838562493,5.95188972321818,0.00207345248928099,0.00340408136070605,-1.42644329603555
"TCF20",3.36494328133394,1.76788838562493,5.95188972321818,0.00207345248928099,0.00340408136070605,-1.42644329603555
"WDR1",3.24646048425083,1.47839411993057,5.95185259108557,0.00207350909796371,0.00340408136070605,-1.42647489218518
"FAM114A1",3.24646048425083,1.47839411993057,5.95185259108557,0.00207350909796371,0.00340408136070605,-1.42647489218518
"FANK1",3.24646048425083,1.47839411993057,5.95185259108557,0.00207350909796371,0.00340408136070605,-1.42647489218518
"LRRC69",3.24646048425083,1.47839411993057,5.95185259108556,0.00207350909796371,0.00340408136070605,-1.42647489218518
"MRPS31",3.24646048425083,1.47839411993057,5.95185259108556,0.00207350909796371,0.00340408136070605,-1.42647489218518
"CARS2",3.24646048425083,1.47839411993057,5.95185259108556,0.00207350909796371,0.00340408136070605,-1.42647489218518
"ENTPD2",4.3757412053101,2.20858040177004,5.95003178339007,0.00207628719769731,0.00340812648941237,-1.42802442995689
"ADGRB2",3.32794299061205,1.75555495538431,5.94857374154695,0.00207851497849173,0.0034099788515603,-1.42926551932506
"LARS2",3.32794299061205,1.75555495538431,5.94857374154695,0.00207851497849173,0.0034099788515603,-1.42926551932506
"PITPNA",3.32794299061205,1.75555495538431,5.94857374154695,0.00207851497849173,0.0034099788515603,-1.42926551932506
"LONP2",5.05443689809288,2.51529432308613,5.94847050558133,0.00207867282250874,0.0034099788515603,-1.42935340322507
"CLIC4",4.27145455216667,2.32005880923585,5.94770262084436,0.00207984733480394,0.00341138980840858,-1.43000713496294
"PRKAR2A",3.98289214233104,2.32763071411035,5.94746761979368,0.00208020693558972,0.00341146391341422,-1.43020721437107
"AEBP1",5.4281628496826,3.20562824174115,5.94692084365353,0.00208104390187299,0.00341232073980987,-1.43067276272484
"ERMN",3.69615871138938,1.23205290379646,5.94613318335122,0.00208225029621008,0.00341326721768838,-1.43134346976049
"GAS6",3.69615871138938,1.23205290379646,5.94613318335122,0.00208225029621008,0.00341326721768838,-1.43134346976049
"USP53",4.87994409161092,2.12664803053697,5.94503785803688,0.00208392928956836,0.00341349976488225,-1.43227627631579
"SRSF4",4.16111429687731,2.03327872413939,5.94347632366742,0.00208632568848221,0.00341349976488225,-1.43360635398264
"PPM1L",3.87042424097263,2.68638203883783,5.94346411052222,0.00208634444413821,0.00341349976488225,-1.43361675794037
"NDC1",2.4036774610288,1.30122582034293,5.94296487692693,0.00208711128481371,0.00341349976488225,-1.43404205235931
"CCNG2",2.4036774610288,1.30122582034293,5.94296487692693,0.00208711128481371,0.00341349976488225,-1.43404205235931
"HMGCS1",2.4036774610288,1.30122582034293,5.94296487692693,0.00208711128481371,0.00341349976488225,-1.43404205235931
"SEMA6A-AS1",2.4036774610288,1.30122582034293,5.94296487692693,0.00208711128481371,0.00341349976488225,-1.43404205235931
"BEND6",2.4036774610288,1.30122582034293,5.94296487692693,0.00208711128481371,0.00341349976488225,-1.43404205235931
"LAT2",2.4036774610288,1.30122582034293,5.94296487692693,0.00208711128481371,0.00341349976488225,-1.43404205235931
"RP11-173D3.1",2.4036774610288,1.30122582034293,5.94296487692693,0.00208711128481371,0.00341349976488225,-1.43404205235931
"PPFIA4",2.4036774610288,1.30122582034293,5.94296487692692,0.00208711128481372,0.00341349976488225,-1.43404205235932
"SKIV2L",2.4036774610288,1.30122582034293,5.94296487692692,0.00208711128481372,0.00341349976488225,-1.43404205235932
"EED",2.4036774610288,1.30122582034293,5.94296487692692,0.00208711128481372,0.00341349976488225,-1.43404205235932
"TIGAR",2.4036774610288,1.30122582034293,5.94296487692692,0.00208711128481372,0.00341349976488225,-1.43404205235932
"GOT2",2.4036774610288,1.30122582034293,5.94296487692692,0.00208711128481372,0.00341349976488225,-1.43404205235932
"AC074363.1",4.80227321247746,3.32748038639462,5.9426402030408,0.00208761017425355,0.00341380111388862,-1.43431865550658
"ARMC8",4.10367956604044,2.11789318868015,5.94048393071574,0.00209092705052779,0.00341870983999798,-1.43615597749549
"TRAF3",3.4336950432089,1.79080563958326,5.93958976318915,0.00209230432599597,0.00342044627648881,-1.43691803715421
"CH507-513H4.1",4.29889151333026,2.57920446295704,5.93855317937712,0.00209390230539982,0.00342231860830092,-1.43780158580414
"NCOA2",4.67337519647198,3.05211171303231,5.93843765632999,0.0020940804829963,0.00342231860830092,-1.43790006127777
"IGFBP7",5.04172468155699,3.01105691757417,5.93816108791381,0.00209450712257734,0.00342250034336809,-1.43813582305228
"SOBP",4.4170702009989,2.36859735884659,5.93766952161485,0.00209526567541508,0.00342322430029418,-1.43855488205755
"HPS1",3.28894173461141,1.74255453671743,5.93691010852437,0.0020964381900264,0.00342462426404493,-1.4392023338283
"BCLAF1",4.64616081640102,2.04872027213367,5.93570639039091,0.00209829828912451,0.00342714683682086,-1.44022872063887
"PLXNB2",4.39216717334513,2.61029634962866,5.93453494844592,0.00210011038459751,0.003429590257809,-1.44122774457864
"ADAR",4.02344722994382,2.09114907664794,5.9338570940167,0.00210115979747124,0.00342999611950522,-1.44180590077533
"CD109",4.02344722994382,2.09114907664794,5.9338570940167,0.00210115979747124,0.00342999611950522,-1.44180590077533
"ZNF397",3.75389732009935,2.04378035706036,5.9337618486841,0.00210130730012454,0.00342999611950522,-1.44188714170169
"PRPF6",3.89270110943112,2.04756703647704,5.93292887416014,0.00210259781610993,0.0034315863876042,-1.44259768377651
"GNB1",4.44208525955422,1.98069508651807,5.93237229516665,0.0021034606382137,0.00343247825607139,-1.44307249960407
"CCNY",4.317634668889,2.91593420519846,5.93048194135399,0.00210639423494261,0.00343674848859057,-1.44468541815926
"ARHGEF3",5.24238703241567,2.39370296931885,5.92732863828997,0.0021112985381513,0.0034368814294245,-1.44737683733911
"C1orf52",4.12514920895317,1.87504973631772,5.92638708204843,0.00211276554666933,0.0034368814294245,-1.44818069781729
"SLC30A9",3.46576021191876,1.80149402915321,5.92638227920087,0.00211277303291845,0.0034368814294245,-1.44818479854249
"NCOA1",5.12367181183554,4.51147038414537,5.92618220387792,0.00211308492028176,0.0034368814294245,-1.44835562743868
"SFMBT1",3.32192809488736,1.10730936496245,5.92543582681572,0.00211424889003058,0.0034368814294245,-1.44899294157326
"LRRC49",2.69615871138938,1.39871957046313,5.92364382003738,0.00211704660604671,0.0034368814294245,-1.45052335427726
"LIX1L",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"NEK10",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"LZTFL1",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"RGMB",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"FAM153B",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"ICK",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"ABCF2",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"LDB3",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"FAM98B",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"POLR2M",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"ZNF382",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"PAF1",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"RSPH1",2.07192809488736,0.940642698295787,5.92350842805506,0.00211725816031728,0.0034368814294245,-1.45063899686017
"PSMB2",2.49592654816484,1.08197551605495,5.92325660458748,0.002117651708914,0.0034368814294245,-1.45085409282919
"C5orf30",2.49592654816484,1.08197551605495,5.92325660458748,0.002117651708914,0.0034368814294245,-1.45085409282919
"STAMBPL1",2.49592654816484,1.08197551605495,5.92325660458748,0.002117651708914,0.0034368814294245,-1.45085409282919
"CKAP4",2.49592654816484,1.08197551605495,5.92325660458748,0.002117651708914,0.0034368814294245,-1.45085409282919
"ADAP2",2.49592654816484,1.08197551605495,5.92325660458748,0.002117651708914,0.0034368814294245,-1.45085409282919
"GSDMB",2.49592654816484,1.08197551605495,5.92325660458748,0.002117651708914,0.0034368814294245,-1.45085409282919
"FUZ",2.49592654816484,1.08197551605495,5.92325660458748,0.002117651708914,0.0034368814294245,-1.45085409282919
"LRRC40",2.49592654816484,1.08197551605495,5.92325660458748,0.00211765170891401,0.0034368814294245,-1.4508540928292
"ARPP21",2.49592654816484,1.08197551605495,5.92325660458748,0.00211765170891401,0.0034368814294245,-1.4508540928292
"COL25A1",2.49592654816484,1.08197551605495,5.92325660458748,0.00211765170891401,0.0034368814294245,-1.4508540928292
"PAK1IP1",2.49592654816484,1.08197551605495,5.92325660458748,0.00211765170891401,0.0034368814294245,-1.4508540928292
"SYT12",2.49592654816484,1.08197551605495,5.92325660458748,0.00211765170891401,0.0034368814294245,-1.4508540928292
"KIF1BP",2.49592654816484,1.08197551605495,5.92325660458748,0.00211765170891401,0.0034368814294245,-1.4508540928292
"LINC00639",2.49592654816484,1.08197551605495,5.92325660458748,0.00211765170891401,0.0034368814294245,-1.4508540928292
"ARRDC4",2.49592654816484,1.08197551605495,5.92325660458748,0.00211765170891401,0.0034368814294245,-1.4508540928292
"SLC7A6OS",2.49592654816484,1.08197551605495,5.92325660458748,0.00211765170891401,0.0034368814294245,-1.4508540928292
"P4HA1",4.37966670359733,2.75237015155969,5.92311106793051,0.00211787919236242,0.0034368814294245,-1.45097840681654
"ZDHHC17",4.1928481866697,2.14761606222323,5.92225341088979,0.0021192203537489,0.00343854356784441,-1.45171104638294
"ASH1L",4.50689048051587,2.97901947574075,5.91794480285362,0.00212597314192729,0.00344871543459506,-1.45539287553673
"GAB1",4.27667753667854,2.75604120261469,5.91784802013178,0.00212612511907893,0.00344871543459506,-1.4554756034998
"PTPRJ",4.34263850804165,2.34378679452751,5.91681962468972,0.00212774079345254,0.00344985139285445,-1.45635472176526
"PLEC",4.5057306472639,3.62487348983705,5.91548579973791,0.00212983847812542,0.00344985139285445,-1.45749511483527
"DNAJA4",2.99592654816484,1.24864218272161,5.91522413809891,0.00213025027571053,0.00344985139285445,-1.45771885404809
"FZR1",2.99592654816484,1.24864218272161,5.91522413809891,0.00213025027571053,0.00344985139285445,-1.45771885404809
"ACYP1",2.99592654816484,1.24864218272161,5.91522413809891,0.00213025027571053,0.00344985139285445,-1.4577188540481
"RRN3",2.99592654816484,1.24864218272161,5.91522413809891,0.00213025027571053,0.00344985139285445,-1.4577188540481
"EIF3L",2.99592654816484,1.24864218272161,5.91522413809891,0.00213025027571053,0.00344985139285445,-1.4577188540481
"RGS3",3.24771065451543,1.7288108433521,5.91497596097221,0.00213064093857305,0.00344985139285445,-1.45793107028133
"ICE1",3.24771065451543,1.7288108433521,5.91497596097221,0.00213064093857305,0.00344985139285445,-1.45793107028133
"EIF3M",3.24771065451543,1.7288108433521,5.91497596097221,0.00213064093857305,0.00344985139285445,-1.45793107028133
"SRSF9",3.24771065451543,1.7288108433521,5.91497596097221,0.00213064093857305,0.00344985139285445,-1.45793107028133
"PPP6R1",3.24771065451543,1.7288108433521,5.91497596097221,0.00213064093857305,0.00344985139285445,-1.45793107028133
"UBR3",4.77368437626202,2.48746875060096,5.91363951629871,0.00213274613084042,0.00345274478060558,-1.45907398503647
"ABCD4",3.89067985676233,2.08937453594802,5.91256101436649,0.00213444679880746,0.00345498251037759,-1.45999645853319
"ASXL1",4.37855608363899,2.25199994490691,5.91234657756578,0.00213478513078991,0.00345501471794011,-1.46017988830662
"CHDH",3.91221421770827,2.09655265626334,5.91179160522645,0.00213566104378546,0.00345591682700555,-1.46065463744944
"POLD3",3.67899049756379,1.4763301658546,5.91084624448947,0.00213715408471253,0.00345781715167476,-1.46146342410803
"PIM3",3.49646048425083,1.8117274532639,5.90972713829397,0.00213892312201101,0.00346016339254801,-1.46242098779438
"GAN",4.61586697613677,2.97734420091979,5.90933469986541,0.00213954388226473,0.00346065162829044,-1.46275681184189
"SCCPDH",3.37720660476353,1.52197616010147,5.90785753389388,0.00214188237677889,0.00346340145872593,-1.46402103533487
"RNF167",3.37720660476353,1.52197616010147,5.90785753389387,0.0021418823767789,0.00346340145872593,-1.46402103533487
"PPP1R9A",4.2648456055578,3.56785582703289,5.90702904659414,0.00214319527276935,0.00346500800321077,-1.46473020047977
"ELF1",4.00336338401335,1.98069508651807,5.90657220551437,0.0021439196311505,0.00346566269338245,-1.46512127904134
"APBB2",3.60715956040038,2.20238652013346,5.90615723854353,0.0021445778454307,0.00346621028197871,-1.46547653200806
"ZFAND3",4.42437397776253,3.84775460000326,5.90557619741063,0.00214549988521246,0.00346718405638296,-1.46597399410066
"NCOR1",5.11844070428091,2.53662892514881,5.90490132775777,0.00214657140705815,0.00346839907171719,-1.4665518366213
"WIPI2",3.41843768485952,1.53571985346679,5.90391744118484,0.00214813470228004,0.00346964228355634,-1.46739436166206
"COPE",3.41843768485952,1.53571985346679,5.90391744118484,0.00214813470228004,0.00346964228355634,-1.46739436166206
"RB1",3.85006142927586,2.36383583348046,5.9038133497987,0.00214830017151442,0.00346964228355634,-1.46748350403321
"RAMP1",4.76502972397141,3.18642259701849,5.90308699553946,0.00214945524230489,0.00347099112650812,-1.46810557796697
"EFCAB14",3.33347518413836,1.50739901989308,5.90266372142367,0.00215012868409519,0.00347104541324696,-1.46846811187048
"SAMD8",3.33347518413836,1.50739901989308,5.90266372142367,0.00215012868409519,0.00347104541324696,-1.46846811187048
"SFXN5",4.90540900396061,4.10617896443064,5.90102603225501,0.00215273664548654,0.00347473856047738,-1.46987098460204
"GABPB1",3.12396375672179,1.5413212522406,5.90049281194715,0.00215358658602509,0.00347559340448791,-1.47032781664177
"SPAST",3.93316110712291,2.0610537023743,5.8971195070673,0.00215897274987683,0.00348376774779351,-1.47321862294558
"ZNF589",3.82523112274407,1.67131766609498,5.8959778948149,0.00216079916768115,0.00348619642666774,-1.47419724101496
"RPLP0",3.79747329464689,2.05830568190954,5.89483006514931,0.00216263737283197,0.00348842691603618,-1.4751813395794
