"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"APBB2",4.16867850728692,7.29556442216328,3.87454772516685,0.000107032055493789,0.000235509592802193,1.05360060833797
"MRPS35",4.16843845204541,3.50106307122725,3.87432460757976,0.000107130110346016,0.00023567755418781,1.05280017606973
"SEMA6C",4.16794191266525,2.50076514759915,3.87386310268738,0.000107333199790224,0.00023598355387015,1.05114467783948
"FAM32A",4.16794191266525,2.50076514759915,3.87386310268738,0.000107333199790225,0.00023598355387015,1.05114467783947
"METTL15",4.16793884616328,4.66172735514165,3.87386025254957,0.000107334455147391,0.00023598355387015,1.05113445451269
"CRLF3",4.16748347196241,4.5854525838986,3.87343700833177,0.000107521029004983,0.00023634585994815,1.04961637845228
"MBD3",4.16684274466227,4.00010564679736,3.87284148903258,0.000107784063164323,0.000236876055364169,1.04748067364509
"SEC13",4.16654924550946,2.99992954730567,3.87256869839332,0.000107904754372427,0.00023699728440098,1.04650247701143
"VOPP1",4.16654924550946,2.99992954730567,3.87256869839332,0.000107904754372428,0.00023699728440098,1.04650247701142
"MS4A13",4.16654924550946,2.99992954730567,3.87256869839332,0.000107904754372428,0.00023699728440098,1.04650247701142
"C1orf198",4.16640182379947,5.37728484536141,3.87243167836405,0.000107965424468797,0.000237082545129821,1.04601116455268
"RNF169",4.16633651782719,4.66076595813999,3.87237098020613,0.000107992310848296,0.000237093600304333,1.04579352483927
"HSPA9",4.16565290626622,5.06403325223221,3.87173560244461,0.000108274132245728,0.000237664239301264,1.04351551492531
"CABYR",4.16528500896239,2.49917100537743,3.87139366298847,0.000108426086347197,0.000237949643379265,1.04228971947774
"DDX54",4.16522627810848,2.99913576686509,3.87133907602619,0.00010845036280485,0.000237954789976264,1.04209404441871
"TULP4",4.16498478265799,6.83520354058054,3.8711146198474,0.00010855023910384,0.000238125777249629,1.04128947696646
"ZNF260",4.16488937064558,3.49893362238735,3.87102593985085,0.000108589722967592,0.000238164239781358,1.04097161468425
"SPHK2",4.1645959041064,3.29123879282442,3.8707531795241,0.000108711251675998,0.000238382595126229,1.03999398527797
"ZSWIM6",4.16428775611443,7.50697679751193,3.87046677362851,0.000108838998298261,0.000238597178553161,1.03896752147549
"TULP3",4.16425378364771,4.58351477090978,3.87043519816799,0.000108853090676327,0.000238597178553161,1.03885436131909
"SHARPIN",4.16398303904135,3.79087107378539,3.87018355657537,0.000108965461860815,0.00023863157910826,1.03795256100761
"GPAM",4.16395103210989,2.49837061926593,3.87015380796721,0.000108978753408426,0.00023863157910826,1.03784595570207
"AKR7A2",4.16395103210989,2.49837061926593,3.87015380796721,0.000108978753408426,0.00023863157910826,1.03784595570206
"GTPBP8",4.16395103210989,2.49837061926593,3.87015380796721,0.000108978753408426,0.00023863157910826,1.03784595570206
"PML",4.16395103210989,2.49837061926593,3.87015380796721,0.000108978753408426,0.00023863157910826,1.03784595570206
"TARBP1",4.16358679522146,3.65911612457656,3.86981527065736,0.000109130118188229,0.000238914806768016,1.03663285168054
"NKAIN2",4.16279153347615,8.66074920068847,3.86907612044925,0.000109461292236737,0.000239591490976114,1.03398457270188
"HS1BP3",4.16271736589685,2.99763041953811,3.86900718593555,0.000109492226432603,0.000239610862604628,1.03373761510234
"ARPC3",4.16215420568632,4.08225502413295,3.86848376080003,0.000109727381421252,0.000240077049489935,1.03186259034672
"KIF1BP",4.16198940261997,3.28967489193256,3.86833058579631,0.000109796287191727,0.000240169467693088,1.03131393154191
"LINS1",4.16194731233445,2.99716838740067,3.86829146528853,0.000109813892094508,0.000240169467693088,1.03117380895629
"RIN2",4.16169152123287,4.49701491273972,3.86805372212148,0.000109920937902621,0.000240355134269132,1.03032228639143
"AMN1",4.16133556384221,4.2892825886659,3.86772288013022,0.000110070066052167,0.000240632725501917,1.02913739969459
"SLC36A1",4.16123539755312,2.99674123853187,3.86762978130602,0.000110112065064704,0.000240676048741345,1.02880399125236
"VPS52",4.16093598557555,3.49656159134533,3.86735149503507,0.000110237696537365,0.000240902116300184,1.02780743154023
"FKBP15",4.16049403935766,3.78877767397517,3.86694073135776,0.000110423381667452,0.000241259301468356,1.02633659338233
"YOD1",4.16034401945367,2.9962064116722,3.8668012964561,0.000110486480069291,0.000241348059141535,1.02583734869273
"FAU",4.16029169960384,5.8998524807911,3.86675266815463,0.000110508493807848,0.000241348059141535,1.02566323998234
"FAM229B",4.16019641831983,3.78859910135248,3.86666410966265,0.000110548594332781,0.000241353482680852,1.02534617089187
"C16orf45",4.16018009347533,5.28858930644578,3.86664893665542,0.000110555466260261,0.000241353482680852,1.02529184716793
"NEDD4L",4.16008619456962,4.78853296710235,3.86656166300481,0.000110595000739979,0.000241391220685733,1.02497938657098
"GGA3",4.15992675467637,3.49595605280582,3.86641347276308,0.000110662160650422,0.000241398421608455,1.0244488461249
"NPL",4.15992675467637,2.49595605280582,3.86641347276308,0.000110662160650422,0.000241398421608455,1.0244488461249
"IDH3G",4.15991990680881,3.28843319444586,3.8664071080627,0.000110665045998199,0.000241398421608455,1.02442606012058
"HIBCH",4.15978190968248,6.73575927782403,3.86627884764373,0.000110723206191455,0.000241476741141163,1.02396688821814
"DIAPH2",4.15960738666175,3.99576443199705,3.86611663849957,0.000110796801864493,0.000241588685737491,1.02338620179841
"ZNF280C",4.1592527554813,2.49555165328878,3.86578702914468,0.000110946490630052,0.00024182228150607,1.02220632070581
"UTP6",4.15923167777767,3.4955390066666,3.86576743862733,0.000110955393470082,0.00024182228150607,1.02213619697679
"IPO13",4.15914189703249,5.58044763894065,3.86568399257089,0.00011099332277984,0.00024182228150607,1.0218375080467
"WAPL",4.15911784221152,4.81739880021427,3.86566163499362,0.000111003487200666,0.00024182228150607,1.02175748186289
"DYM",4.15908971906845,5.89913129246987,3.86563549614414,0.000111015371813985,0.00024182228150607,1.02166392166963
"ARPP21",4.15891540131316,5.08031174150905,3.86547347778244,0.00011108906387507,0.000241844503288334,1.02108401472551
"CREBL2",4.15891540131316,3.49534924078789,3.86547347778243,0.000111089063875071,0.000241844503288334,1.0210840147255
"SPATA7",4.15889044904241,3.89901173045425,3.86545028607703,0.000111099616112201,0.000241844503288334,1.02100100741277
"SYNM",4.15885470780511,2.99531282468307,3.86541706664564,0.000111114732616806,0.000241844503288334,1.0208821099207
"ZBTB20",4.15867496076307,8.7127796456413,3.86525000207311,0.000111190784784069,0.000241941335677932,1.02028417542117
"LCORL",4.15864416536147,6.19134521060626,3.8652213795125,0.000111203819449387,0.000241941335677932,1.02018173608905
"CD200",4.15845131556969,4.28755203970239,3.86504213668514,0.000111285479112579,0.00024206099035764,1.01954024834615
"POLR3A",4.15840892591409,3.49504535554845,3.86500273793001,0.000111303436027121,0.00024206099035764,1.01939924909933
"EMC4",4.15826887548322,3.78744257565051,3.86487256908217,0.000111362782994691,0.000242103314078799,1.01893341440894
"ABCB10",4.15825768929645,2.99495461357787,3.86486217216275,0.000111367524476247,0.000242103314078799,1.01889620767518
"GFPT1",4.15819617225688,4.07988020407529,3.86480499560062,0.000111393603066663,0.000242111497049938,1.01869159567026
"YIPF6",4.15801588607943,3.78729078200823,3.86463742993262,0.000111470064009984,0.000242229159725281,1.01809196272398
"CTCF",4.15794111373271,3.7872459186002,3.86456793332227,0.00011150179013886,0.00024224958410225,1.01784327706168
"PCCB",4.15785977335876,4.28719711437583,3.86449233210709,0.000111536312774838,0.000242276074796195,1.0175727518486
"TMEM184B",4.15763532734201,5.19073990779459,3.8642837223997,0.000111631624886502,0.00024243457366264,1.01682630736054
"RHOC",4.15748045552118,2.99448827331271,3.86413977791944,0.000111697436766519,0.00024252895515644,1.01631127062538
"AC018647.3",4.15733730757302,5.31633047943117,3.86400673010682,0.000111758299203926,0.000242579582870436,1.01583523948518
"GAMT",4.15732044995534,4.28687352033378,3.86399106191746,0.000111765468642333,0.000242579582870436,1.01577918142329
"SESN1",4.157177368027,5.05894792928868,3.86385807546648,0.000111826337955627,0.000242639852004725,1.01530338813731
"FOXO1",4.15715004978527,5.31621812475852,3.86383268472667,0.000111837963122178,0.000242639852004725,1.01521254808667
"GMDS-AS1",4.15698026173654,4.7866694074025,3.86367487646757,0.000111910241301482,0.000242748124374466,1.01464797334371
"AZI2",4.15640220765474,3.99384132459285,3.86313760833242,0.000112156647439127,0.000243159484364194,1.01272601604443
"TMEM129",4.15637767327653,3.49382660396592,3.86311480503417,0.000112167116980902,0.000243159484364194,1.01264444822776
"MTHFD1",4.15637767327653,2.49382660396592,3.86311480503417,0.000112167116980903,0.000243159484364194,1.01264444822775
"MRRF",4.15616121633115,3.65466077724237,3.86291362071069,0.000112259525490652,0.000243311196878461,1.01192482907005
"EMC10",4.15603120301467,5.44706401961306,3.86279278078535,0.000112315064519057,0.000243382953870934,1.01149261298428
"RGS7",4.15584341375974,3.99350604825584,3.8626182414369,0.000112395330005103,0.000243508252906423,1.01086835051878
"AREL1",4.15551815857594,3.49331089514556,3.86231593538709,0.000112534479657695,0.000243680363786547,1.00978718072425
"CCDC112",4.15551815857594,3.49331089514556,3.86231593538709,0.000112534479657696,0.000243680363786547,1.00978718072425
"NCOR1",4.15550024586734,6.01549720719963,3.86229928655119,0.000112542147735888,0.000243680363786547,1.00972764015177
"AGK",4.15536159450979,3.28569820706645,3.8621704180618,0.000112601518329696,0.000243760270127135,1.00926678155846
"NFATC3",4.15528596259891,5.30052649961695,3.86210012253584,0.000112633916411436,0.000243781766021162,1.00901539767033
"MTSS1L",4.15450943690724,2.99270566214434,3.86137838641565,0.000112967062028219,0.000244454053252128,1.00643466118896
"CSNK2A2",4.1543955567504,3.28511858441082,3.86127254133744,0.000113015997057297,0.000244511180074113,1.00605622788379
"RNF141",4.15428589813437,4.49257153888062,3.86117061993943,0.000113063136960334,0.000244564401120339,1.0056918329163
"CDH26",4.15405767703657,2.99243460622194,3.86095850151059,0.000113161303823385,0.000244727954252288,1.00493348632535
"TRIM2",4.15356232283454,8.17693606684006,3.86049809817335,0.000113374651838403,0.000245140488729907,1.00328763737189
"MECOM",4.15341522298854,4.1530131812368,3.86036137729821,0.00011343808046218,0.00024522876529481,1.00279892565017
"EPS15L1",4.15244272852777,4.15242968456034,3.85945749944001,0.000113858257476833,0.000246088066458892,0.999568430176997
"USF3",4.15226150403812,3.99135690242287,3.85928906166461,0.000113936719621967,0.000246167321993854,0.99896651047844
"RAB22A",4.15225322955392,3.78383318809293,3.85928137100584,0.00011394030332287,0.000246167321993854,0.998939028202745
"LINC00320",4.15178872896157,6.73699978554178,3.85884964433028,0.000114141650350504,0.000246516331039778,0.997396357228909
"RIC8A",4.15177574010152,2.49106544406091,3.85883757192938,0.000114147285451046,0.000246516331039778,0.99735322190134
"DDX49",4.15147118129022,4.07584520949529,3.8585545019715,0.000114279490798242,0.000246743125213624,0.996341836634275
"THNSL2",4.1514290677095,2.9908574406257,3.85851535981215,0.000114297783163472,0.000246743125213624,0.996201990814067
"TAB3",4.15126168516539,2.49075701109923,3.85835978733171,0.000114370514394644,0.000246851020724464,0.995646180594403
"NUDT4",4.15040370394411,2.49024222236647,3.85756234296575,0.000114744011125804,0.000247607899903534,0.99279752131142
"RTN1",4.15028019661402,5.73609466613325,3.85744754998183,0.000114797871014525,0.000247674865879419,0.992387502190364
"CACNA1E",4.1498022049952,2.48988132299712,3.85700328417047,0.000115006541546549,0.000248075740711742,0.990800782589147
"SNW1",4.14964435553261,3.78226786368014,3.85685657214288,0.000115075530359114,0.000248175214549074,0.990276832713534
"PCMTD1",4.14923795591761,4.94298807135483,3.85647884699544,0.000115253328782662,0.000248509264167704,0.988927961784905
"LRCH3",4.14917928694227,5.97814753391532,3.85642431754575,0.000115279017647874,0.000248515267530187,0.988733245949779
"DDX18",4.14906158280985,5.05407845815839,3.85631491830142,0.00011533057200153,0.000248577017524156,0.988342607265609
"RBBP5",4.14896875815213,2.98938125489128,3.85622864310276,0.000115371244493032,0.000248615293495411,0.988034546864912
"RP11-798M19.6",4.14846763104384,3.4890805786263,3.85576287418004,0.000115591054482857,0.000249039503800437,0.986371558046587
"DIS3L2",4.14835383002041,5.55365380648473,3.85565710265181,0.000115641026166967,0.000249097703774388,0.985993937676602
"WASL",4.1481790586362,3.7813886855423,3.85549466266803,0.00011571781049896,0.000249213625230987,0.985414022511269
"RANBP3",4.1476504568679,3.78107152448132,3.85500335762369,0.00011595033998257,0.000249664851917223,0.983660198825089
"UBE3B",4.14745053006566,4.57343281876055,3.85481753712074,0.000116038401664779,0.000249804892472788,0.98299692906343
"LSM6",4.14713815698097,2.98828289418858,3.85452720424365,0.000116176118798256,0.000250051753414218,0.981960675678041
"URM1",4.14659406536573,4.48795643921944,3.85402150227445,0.000116416362733286,0.00025051914630229,0.980155915317676
"ERMARD",4.1464039608888,2.98784237653328,3.85384481105987,0.000116500413861069,0.000250650305451637,0.97952539162895
"ACTR10",4.14596750101541,3.98758050060925,3.8534391466253,0.000116693602991252,0.000251016176140977,0.978077884965109
"LMBR1L",4.14590193705819,3.78002241259549,3.85337820868517,0.000116722649488069,0.000251028889384647,0.97786045714362
"IGFBP7-AS1",4.14548463668039,2.98729078200824,3.85299035190353,0.000116907684017187,0.000251377005863354,0.976476656771949
"ELOVL7",4.14513346790086,4.57204258146167,3.85266396065184,0.000117063609545461,0.000251622841497768,0.975312261831262
"DNAJC11",4.14507550903737,3.779526555783,3.85261009121041,0.00011708936321718,0.000251622841497768,0.975120093048107
"RCN2",4.14503454885578,4.57198323003462,3.85257202106945,0.0001171075668493,0.000251622841497768,0.974984286825193
"INTS6",4.14499362276357,4.9404414714624,3.85253398261261,0.000117125757996943,0.000251622841497768,0.974848594968255
"ATXN2L",4.14496615223224,4.0719421920605,3.85250845032835,0.000117137969806933,0.000251622841497768,0.974757516234557
"ARMC1",4.14484670617036,4.14787207114589,3.85239743206043,0.000117191082582964,0.000251687103330395,0.974361499021353
"HOOK2",4.14465990501149,4.44024124081115,3.85222381109066,0.000117274190949263,0.000251775867810034,0.973742192362735
"ANP32B",4.14462628121679,3.77925701909065,3.85219255970078,0.000117289156172569,0.000251775867810034,0.973630721500541
"DNHD1",4.1445973624385,4.64772246490678,3.85216568135398,0.000117302028735458,0.000251775867810034,0.973534849608177
"DNAJC18",4.1444015098423,3.77912215626596,3.85198364759202,0.000117389243316307,0.000251913229822375,0.972885574258959
"RP11-437B10.1",4.14368832633203,5.48621299579921,3.85132078439868,0.000117707346158555,0.000252545917702259,0.9705215428408
"KIAA1841",4.14320172288443,3.98592103373066,3.85086851438609,0.000117924853332567,0.000252962565966459,0.968908803206123
"RP11-410D17.2",4.14302659010305,3.48581595406183,3.85070573850436,0.000118003228756088,0.00025308065467554,0.968328410639701
"STRAP",4.14282516170701,3.77817634738478,3.85051852235605,0.000118093432732028,0.000253181996088357,0.967660904362243
"KCTD8",4.14281686307295,6.11438403919009,3.85051080925137,0.000118097150433472,0.000253181996088357,0.967633404515015
"HSPA8",4.14267268651578,4.98560361190947,3.85037680540564,0.000118161757644438,0.000253270460379722,0.967155643921449
"LINC00159",4.14253093313319,2.98551855987991,3.85024505376178,0.000118225311496265,0.000253346252332517,0.966685929257734
"QSOX2",4.14243761471166,2.48546256882699,3.85015831963795,0.00011826716756352,0.000253346252332517,0.966376717678198
"SEZ6L",4.14243761471165,2.48546256882699,3.85015831963794,0.000118267167563521,0.000253346252332517,0.966376717678192
"KDM1A",4.14234572290677,2.98540743374406,3.85007291147251,0.000118308397406081,0.000253384546359253,0.966072240014777
"C11orf71",4.1422192924911,3.48533157549466,3.8499554016481,0.000118365146121577,0.000253456055934301,0.965653331896045
"SLC4A10",4.14208825156737,2.48525295094042,3.84983360662071,0.000118423991368788,0.000253532025720472,0.965219161047794
"TRABD",4.14192437983003,4.6461186753417,3.84968129723394,0.000118497618444936,0.000253639605470024,0.96467623295807
"SNTG1",4.14165264861659,4.43843688697421,3.84942873864659,0.000118619801600471,0.000253797615231534,0.96377599992613
"STARD13",4.14164897075461,6.69391563989572,3.8494253202847,0.000118621456155063,0.000253797615231534,0.96376381574342
"EMC1",4.14160416786859,2.98496250072116,3.84938367857023,0.000118641613313764,0.000253797615231534,0.963615391643076
"UCN",4.14148046411307,2.98488827846784,3.84926870302013,0.00011869728534533,0.000253852503870115,0.963205591142634
"RP11-499P20.2",4.14142153594491,3.27733417192752,3.84921393266557,0.000118723814227281,0.000253852503870115,0.963010380736567
"SNX19",4.14139122634707,5.18099344719762,3.84918576163172,0.000118737461487635,0.000253852503870115,0.962909975695283
"CCPG1",4.14098438465348,4.64555467823577,3.84880762559757,0.000118920790098543,0.000254194360238216,0.961562323333599
"KLRD1",4.14076854933174,2.98446112959904,3.84860701903762,0.000119018156871596,0.000254352373854012,0.960847428282989
"ZIC1",4.1406136456915,2.9843681874149,3.84846304498305,0.000119088082717139,0.000254451693084079,0.960334375611733
"EVL",4.14038823380687,4.93767823808838,3.84825353755682,0.000119189906256888,0.000254619114567284,0.959587828543393
"ENOX2",4.14022538183068,6.12683633852953,3.84810217597958,0.000119263521175677,0.00025472622140868,0.959048500435887
"RUFY2",4.14000874340717,5.14496929348798,3.84790082298257,0.000119361515945996,0.000254885346981707,0.958331076925914
"TBC1D3P1-DHX40P1",4.13959301722341,4.14471985777772,3.84751442932406,0.000119549779261418,0.000255237132031953,0.956954456123768
"FAM210B",4.13945990645499,2.48367594387299,3.84739071049468,0.000119610118176205,0.000255265496107754,0.95651370710875
"CTB-55O6.12",4.13945990645499,2.48367594387299,3.84739071049468,0.000119610118176205,0.000255265496107754,0.95651370710875
"ULK4",4.13928417162863,4.06853300369833,3.84722737504665,0.000119689822496253,0.000255385363635074,0.955931845377174
"SNHG9",4.13907540307881,4.48344524184729,3.84703333664614,0.00011978457430958,0.000255537284950638,0.955240640391911
"MFSD11",4.138934337923,4.14432465019748,3.84690222466962,0.000119848638259383,0.000255623692768686,0.954773612103473
"UBR1",4.13861070793754,5.38684388579133,3.84660142914852,0.000119995735106739,0.000255887131664331,0.953702221562943
"PLEKHG1",4.13855858589101,3.48313515153461,3.84655298469388,0.000120019441617807,0.00025588739272022,0.953529677190752
"VPS54",4.13841432441149,5.04769010311937,3.84641890191769,0.000120085078654038,0.000255977034066072,0.953052126566847
"IL1RAPL2",4.13825294631395,2.98295176778837,3.84626891022617,0.000120158543630304,0.000256006562207958,0.952517934309627
"AGPAT1",4.13822841193574,3.48293704716144,3.84624610692793,0.000120169716251163,0.000256006562207958,0.952436722666375
"CNBD1",4.13822841193574,2.48293704716144,3.84624610692793,0.000120169716251164,0.000256006562207958,0.95243672266637
"C5orf28",4.13789801113472,3.48273880668083,3.84593901832185,0.000120320271716268,0.000256276982356008,0.951343104517689
"RBMX",4.13741321864587,5.04708943966001,3.84548843149162,0.000120541501619974,0.000256682619984766,0.949738611912558
"GBF1",4.13737703164417,4.8861036800153,3.84545479774777,0.000120558030547684,0.000256682619984766,0.94961885320624
"HDAC3",4.13694853036641,3.77465036858043,3.84505653037165,0.000120753917148074,0.000257014256742412,0.948200833628188
"SMARCD3",4.13688091015654,2.98212854609393,3.84499368126255,0.000120784856693968,0.000257014256742412,0.947977074593729
"POLDIP2",4.13688091015654,2.98212854609393,3.84499368126255,0.000120784856693968,0.000257014256742412,0.947977074593729
"ADRBK1",4.13656853707186,2.98194112224311,3.84470334838546,0.000120927879666544,0.000257268136153334,0.946943462160127
"C11orf49",4.1361258810733,5.17783424003336,3.84429192500771,0.000121130827392447,0.000257649378005891,0.94547888978802
"VRK1",4.13573036482526,3.27391946925573,3.84392431532602,0.000121312434232611,0.000257985086519763,0.944170416657989
"PITHD1",4.13512581933378,4.14203953904395,3.84336242494405,0.000121590515937808,0.000258481429002124,0.942170660895127
"CHD1L",4.13511939141203,5.06603413556838,3.84335645055923,0.000121593475910308,0.000258481429002124,0.942149399758987
"SPICE1",4.13487820722272,2.98092692433363,3.84313228367987,0.00012170458713342,0.00025862995257001,0.941351677484241
"MYSM1",4.13486425587829,4.48091855352698,3.84311931670491,0.000121711017310827,0.00025862995257001,0.941305534514033
"AFF4",4.13474928459025,5.28820449281176,3.84301245748279,0.000121764019797942,0.000258650359621943,0.940925281984047
"RP11-778J15.1",4.13469002551538,2.98081401530923,3.84295737956941,0.000121791347102511,0.000258650359621943,0.940729294457266
"CBFA2T2",4.13468831264289,5.72673953575057,3.84295578755261,0.000121792137079125,0.000258650359621943,0.940723629516172
"CCBL1",4.13429698568072,3.27305944176901,3.84259207157202,0.000121972743719084,0.000258983222965179,0.93942946498702
"YTHDF1",4.13403080903523,3.98041848542114,3.8423446756372,0.000122095734788131,0.00025913610363796,0.938549257345994
"SKIV2L",4.13398204132551,2.48038922479531,3.84229934884636,0.000122118281338756,0.00025913610363796,0.9383879957312
"MTM1",4.13395507429272,3.27285429493621,3.84227428453513,0.000122130750568225,0.00025913610363796,0.93829882387047
"SETD5",4.13393446766658,5.93380597840421,3.84225513185729,0.000122140279631754,0.00025913610363796,0.938230684352202
"CAMK2B",4.13374801082246,2.98024880649348,3.84208183090833,0.000122226534212469,0.000259268405905237,0.937614146678413
"ZZZ3",4.13312463733032,6.09428412764613,3.84150244097897,0.000122515322737105,0.00025983018993307,0.935553103552833
"ARV1",4.13296158653115,2.97977695191869,3.84135089460716,0.00012259096490044,0.000259935276727233,0.935014064334386
"C17orf67",4.1329145639794,2.47974873838764,3.84130718984062,0.000122612787676496,0.000259935276727233,0.934858613668029
"FAAH",4.13274338015905,4.43309132589969,3.84114808429181,0.000122692263606822,0.000260052951774569,0.934292716338557
"H2AFX",4.13259047056125,3.77203553269733,3.84100596358539,0.000122763296384227,0.000260152688626732,0.933787249525062
"STK40",4.13244776950648,3.27194991206447,3.84087333113456,0.000122829621848345,0.000260242413015922,0.933315545533199
"DSTN",4.13237914327062,4.27190873632295,3.84080954698196,0.000122861530396157,0.000260259196563511,0.933088704591093
"PATZ1",4.13189848521265,3.27162034148817,3.84036280286825,0.000123085236965638,0.000260682182525313,0.931500016548358
"FAM214B",4.13160592110265,2.97896355266159,3.84009088129768,0.000123221589305265,0.000260920031998854,0.930533113760333
"IFNAR2",4.13133975894088,3.77128510572511,3.83984349882465,0.000123345760455834,0.000261132000184545,0.929653526938544
"CLNS1A",4.13118319102579,4.77119116497605,3.839697977922,0.000123418858308591,0.000261180465027498,0.929136142993165
"IPO9-AS1",4.13115079433467,4.27117172696138,3.83966786705457,0.00012343398865527,0.000261180465027498,0.929029089485297
"PRRC2A",4.13113606435109,3.97868163861065,3.83965417637915,0.000123440868632351,0.000261180465027498,0.928980415149613
"RGMA",4.13091084420395,2.97854650652237,3.83944484716194,0.000123546107906515,0.000261352168217136,0.928236210472138
"SNHG19",4.13084708192164,3.77098949951356,3.83938558377536,0.000123575917653514,0.000261364270280823,0.928025525373098
"RP11-1275H24.2",4.13077247425959,2.47846348455575,3.83931624022997,0.000123610806374073,0.000261387107612296,0.92777900879878
"TRIM62",4.13043690914447,3.47826214548668,3.83900435168996,0.000123767841256646,0.000261668175688739,0.926670298870502
"SH3D19",4.13006378483221,7.0617473438152,3.83865755402908,0.000123942673588108,0.000261895711618516,0.925437598799293
"FASTK",4.13006155639003,4.2705181841946,3.83865548281981,0.000123943718453213,0.000261895711618516,0.925430236973982
"G3BP1",4.13005268470546,4.88170907185208,3.83864723709752,0.000123947878263694,0.000261895711618516,0.925400928740172
"MPRIP",4.12953027724257,5.73161548644489,3.838161689305,0.000124193060103282,0.000262362675646537,0.923675229955538
"UBE2E3",4.12940826950299,5.54228647017428,3.83804829010451,0.000124250387899126,0.000262432686140844,0.923272226178209
"TOM1",4.12928078254732,3.27004971988897,3.83792979828672,0.000124310316866615,0.000262474715650032,0.922851136722739
"ZNF704",4.12926301865059,6.33123737723079,3.83791328776293,0.000124318669467789,0.000262474715650032,0.922792463598078
"MRFAP1L1",4.12889028654587,3.47733417192752,3.83756685463649,0.00012449405052226,0.000262793861510997,0.921561409201209
"OGDH",4.1281570059919,4.26937545395572,3.83688531239299,0.000124839760869533,0.000263472360520217,0.919139864775142
"AMPD2",4.12748147738003,3.2689701367886,3.83625744726935,0.000125159044345539,0.000264094832973375,0.916909417733479
"MRPL18",4.12718098372819,4.06127109095807,3.83597815564416,0.00012530131761376,0.000264343631364826,0.915917371021464
"SPG11",4.12662239026887,5.22189998232616,3.83545897504213,0.000125566197337371,0.000264850941117901,0.914073428132256
"POLE",4.12609828530397,2.47565897118238,3.83497184951878,0.000125815202811423,0.000265324577357423,0.912343560307362
"MORC3",4.12593928436122,4.79749166550409,3.83482406725638,0.000125890837108933,0.00026543248788028,0.911818803118395
"EIF3A",4.12549903699009,4.13626346963773,3.83441488255976,0.000126100479681714,0.000265822849144471,0.910365942572724
"SNX3",4.12533027111822,5.13616221011461,3.83425802435546,0.000126180931972879,0.000265940775428464,0.909809039350095
"CCSAP",4.12515600076134,4.42853889826106,3.83409605004787,0.000126264059078271,0.000266050494783644,0.909233996023733
"COA5",4.12511833578459,3.26755225183133,3.83406104261093,0.000126282032086246,0.000266050494783644,0.909109715351249
"NEGR1",4.1250574009764,5.9284797383901,3.83400440719947,0.00012631111412025,0.00026606010254411,0.908908655133269
"IRAK1BP1",4.12439324506349,3.97463594703809,3.83338711234763,0.000126628501962074,0.000266627324240187,0.90671740188362
"TPRG1L",4.12435318255382,2.97461190953229,3.83334987654127,0.000126647671115318,0.000266627324240187,0.906585234709026
"TRIP6",4.12428835337086,2.47457301202252,3.8332896215317,0.000126678696447757,0.000266627324240187,0.906371364408336
"CXorf57",4.12428835337086,3.47457301202252,3.8332896215317,0.000126678696447757,0.000266627324240187,0.906371364408336
"MTMR1",4.12360050702232,3.26664155457397,3.83265030777786,0.000127008320943099,0.000267269255669633,0.904102378819919
"SEC31B",4.1231309560686,3.47387857364116,3.83221388708089,0.000127233799698828,0.000267691822131527,0.902553697424985
"STK10",4.12301733566713,2.47381040140028,3.83210828343042,0.000127288416976051,0.000267754812754973,0.902178979074995
"SERPINE2",4.12294085159167,2.973764510955,3.83203719586632,0.000127325195281484,0.000267772313808899,0.90192674157654
"REPS1",4.12287455946394,4.42717003348262,3.83197558113344,0.000127357080766637,0.000267772313808899,0.901708119976724
"RHOBTB1",4.12284609246831,5.28106257753859,3.83194912269272,0.000127370775259698,0.000267772313808899,0.901614241128311
"CCDC50",4.12272179692852,3.47363307815711,3.83183359711306,0.000127430585833312,0.000267846155810042,0.901204345187461
"SLC25A13",4.12266345424312,5.82381793161642,3.83177937093117,0.000127458669255059,0.000267853294870694,0.901011949706003
"RTCB",4.12241761376049,4.13441461569997,3.83155087629407,0.000127577069379392,0.000268050194184044,0.900201276477856
"KHDRBS1",4.12233071793056,4.66955714214772,3.83147011160099,0.000127618944385578,0.000268086262649278,0.899914744010206
"THRB",4.1221074047486,2.47326444284916,3.83126255479861,0.000127726618199462,0.000268260512478545,0.899178413283591
"ANO4",4.12204840431118,7.56006761073841,3.8312077172739,0.000127755080445405,0.000268268361299138,0.898983877757571
"MIIP",4.12156925438476,3.26542280299143,3.83076237488202,0.000127986447406348,0.000268702197050866,0.89740413356416
"TTC9C",4.121305964837,3.26526482926278,3.83051766233906,0.000128113750008779,0.000268901065186628,0.896536153310626
"SAMHD1",4.12127084867014,4.26524375956266,3.8304850238748,0.000128130737973721,0.000268901065186628,0.896420390887664
"ACAT2",4.12095468772353,3.26505406299469,3.83019117039718,0.000128283781141668,0.000269170184758673,0.895378192928349
"CEP104",4.12086739827913,3.76500168932806,3.83011003986202,0.00012832606544567,0.000269206846497587,0.895090464704025
"PUF60",4.12077729906375,4.76494762979883,3.83002629780578,0.000128369724621492,0.000269232989458045,0.894793481151532
"PCYT2",4.12073927197103,3.47244356318262,3.82999095380279,0.000128388155525892,0.000269232989458045,0.894668138822304
"ZNF43",4.12036230199846,2.97221738119908,3.8296405818211,0.000128570999629103,0.00026956431806295,0.893425658480925
