"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"APOD",2.16096404744368,1.58048202372184,2.88881808915341,0.0800488149510283,0.179857039183818,-6.19664474845568
"IQCB1",2.16096404744368,1.58048202372184,2.88881808915341,0.0800488149510284,0.179857039183818,-6.19664474845568
"STK32B",2.16096404744368,1.58048202372184,2.88881808915341,0.0800488149510284,0.179857039183818,-6.19664474845568
"MAP3K1",2.16096404744368,1.58048202372184,2.88881808915341,0.0800488149510284,0.179857039183818,-6.19664474845568
"SH3PXD2B",2.16096404744368,1.58048202372184,2.88881808915341,0.0800488149510284,0.179857039183818,-6.19664474845568
"CCM2",2.16096404744368,1.58048202372184,2.88881808915341,0.0800488149510284,0.179857039183818,-6.19664474845568
"PLAG1",2.16096404744368,1.58048202372184,2.88881808915341,0.0800488149510284,0.179857039183818,-6.19664474845568
"NOP2",2.16096404744368,1.58048202372184,2.88881808915341,0.0800488149510284,0.179857039183818,-6.19664474845568
"HIF1A-AS2",2.16096404744368,1.58048202372184,2.88881808915341,0.0800488149510284,0.179857039183818,-6.19664474845568
"C2CD5",2.65492763129339,2.11994506600727,2.88804785934443,0.0800918597465281,0.179916496532056,-6.19735618661853
"AKAP13",4.00140750780353,3.50070375390176,2.88693813780102,0.0801539311920459,0.180018661443531,-6.19838138543903
"GIGYF2",1.72971580931865,2.52582195210301,2.88301476547756,0.0803738936837375,0.1804753200473,-6.20200765743881
"DOCK10",3.19498674115523,3.82720917989626,2.8750886920274,0.0808207111954745,0.181433590623909,-6.20934173572186
"NCSTN",0.868482797083103,1.72672264890213,2.87455665875799,0.0808508212595944,0.181433590623909,-6.2098344252802
"DCP1A",0.868482797083103,1.72672264890213,2.87455665875799,0.0808508212595944,0.181433590623909,-6.2098344252802
"SP100",3.61633037839514,2.96912923664125,2.86867669095022,0.0811845853628984,0.182144903057785,-6.21528287041463
"SRGAP2",3.75314198231259,4.86521095290625,2.86714932192149,0.0812715816253718,0.18230239004244,-6.21669913821677
"GNPDA1",2.58496250072116,1.29248125036058,2.86441110659099,0.0814278547427585,0.182539715693994,-6.21923919764751
"NR6A1",2.58496250072116,1.29248125036058,2.86441110659099,0.0814278547427585,0.182539715693994,-6.21923919764751
"RP11-244M2.1",2.58496250072116,1.29248125036058,2.86441110659099,0.0814278547427585,0.182539715693994,-6.21923919764751
"SERINC3",0.953445297804259,1.47672264890213,2.86077235253321,0.0816361386740296,0.182968829707338,-6.2226166586706
"GOLGA4",3.22147174792436,2.77169992140586,2.84571755111781,0.0825054136551909,0.184878921552834,-6.23661505690115
"GON4L",2.78492780416547,1.89246390208274,2.84421230036646,0.0825930000260476,0.18495985502408,-6.23801686852195
"CHSY3",2.96772987390264,2.644828984395,2.83108437266265,0.083362115245074,0.18495985502408,-6.25025951106945
"EXOC6",2.73515996739002,2.16006123405559,2.83029898183772,0.0834084279426565,0.18495985502408,-6.25099289773164
"ABHD15-AS1",3.29248125036058,1.64624062518029,2.823201519985,0.0838284952823198,0.18495985502408,-6.25762531714971
"CPEB4",3.05426222838909,2.68809516163822,2.81783291826885,0.0841480979023984,0.18495985502408,-6.26264803219488
"IFI44",2.01487367169703,1.79991808620909,2.81675377988412,0.0842125352136833,0.18495985502408,-6.26365825532192
"FASTKD1",2.01487367169703,1.79991808620909,2.81675377988412,0.0842125352136833,0.18495985502408,-6.26365825532192
"CH17-437K3.1",3.33266795859259,2.95881522965687,2.81241016393064,0.0844725606184194,0.18495985502408,-6.26772655128851
"TAOK3",2.78745441802862,3.47868970973546,2.81197851651708,0.0844984585795141,0.18495985502408,-6.2681310198432
"ZNF638",3.02219705967923,2.67206257728329,2.80653097065234,0.084826203307955,0.18495985502408,-6.27323837316232
"SMYD3",3.48863996174996,2.90528402831866,2.80540074744687,0.0848944119541244,0.18495985502408,-6.27429866870271
"UBA3",0.529446844526784,2.05720467262397,2.80515156289178,0.0849094599136755,0.18495985502408,-6.27453246625561
"SFMBT2",3.81215169617666,4.25629570715888,2.80264063828782,0.0850612884046634,0.18495985502408,-6.27688895192379
"ARHGAP21",2.78492780416547,2.39246390208274,2.80057299397471,0.085186582216677,0.18495985502408,-6.27883025428506
"LCOR",2.78492780416547,2.39246390208274,2.80057299397471,0.085186582216677,0.18495985502408,-6.27883025428506
"HERPUD1",2.78492780416547,2.39246390208274,2.80057299397471,0.085186582216677,0.18495985502408,-6.27883025428506
"TCF25",2.78492780416547,2.39246390208274,2.80057299397471,0.085186582216677,0.18495985502408,-6.27883025428506
"SLC38A9",2.70469546806885,2.35234773403443,2.79917490451699,0.0852714408696628,0.18495985502408,-6.28014334047057
"STIM1",2.82192809488736,1.91096404744368,2.79706648595999,0.0853996249323303,0.18495985502408,-6.28212421808909
"ANKRD12",3.3684827970831,2.97672264890213,2.79388708625024,0.0855934020917,0.18495985502408,-6.28511277021379
"TXNDC11",2.22971580931865,1.61485790465932,2.79286424243798,0.0856558654567004,0.18495985502408,-6.28607459450396
"ATP1A1",2.22971580931865,1.61485790465932,2.79286424243798,0.0856558654567004,0.18495985502408,-6.28607459450396
"OSBPL11",2.22971580931865,1.61485790465932,2.79286424243798,0.0856558654567004,0.18495985502408,-6.28607459450396
"BMPR1A",2.22971580931865,1.61485790465932,2.79286424243798,0.0856558654567004,0.18495985502408,-6.28607459450396
"NUP58",2.22971580931865,1.61485790465932,2.79286424243798,0.0856558654567004,0.18495985502408,-6.28607459450396
"ZC3H14",2.22971580931865,1.61485790465932,2.79286424243798,0.0856558654567004,0.18495985502408,-6.28607459450396
"TTBK2",2.22971580931865,1.61485790465932,2.79286424243798,0.0856558654567004,0.18495985502408,-6.28607459450396
"GLYR1",2.22971580931865,1.61485790465932,2.79286424243798,0.0856558654567004,0.18495985502408,-6.28607459450396
"TERF2IP",2.22971580931865,1.61485790465932,2.79286424243798,0.0856558654567004,0.18495985502408,-6.28607459450396
"USP10",2.22971580931865,1.61485790465932,2.79286424243798,0.0856558654567004,0.18495985502408,-6.28607459450396
"CNDP1",2.22971580931865,1.61485790465932,2.79286424243798,0.0856558654567004,0.18495985502408,-6.28607459450396
"EPS15L1",2.22971580931865,1.61485790465932,2.79286424243798,0.0856558654567004,0.18495985502408,-6.28607459450396
"NCKAP5",3.64270110943112,3.22502801574436,2.79262965142451,0.0856702000192014,0.18495985502408,-6.28629521652708
"NSD1",2.66096404744368,2.33048202372184,2.79260276569216,0.085671843060175,0.18495985502408,-6.28632050193602
"UBE2E1",2.85712275883306,2.42856137941653,2.79158332683629,0.0857341737073139,0.18495985502408,-6.28727935439862
"P4HA1",2.85712275883306,2.42856137941653,2.79158332683629,0.0857341737073139,0.18495985502408,-6.28727935439862
"TSC22D2",2.52219705967923,2.26109852983961,2.78937528789063,0.0858693832090188,0.18495985502408,-6.28935679392998
"PICALM",4.49006978881958,3.97475070372844,2.78897106011552,0.0858941666067387,0.18495985502408,-6.28973720562962
"THOC2",2.01118390651423,2.79807320361769,2.78806940754683,0.0859494813728455,0.18495985502408,-6.2905858386903
"CHPT1",2.89067985676233,2.44533992838116,2.78458335248935,0.0861637872902105,0.18495985502408,-6.29386825026385
"MFSD14C",1.66096404744368,2.415444524443,2.7833345572953,0.0862407287158359,0.18495985502408,-6.29504461528886
"VAMP3",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"PSMB2",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"MSH4",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"GIPC2",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"RP4-665J23.1",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"SLC25A24",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"GBA",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"OST4",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"C2orf74",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"TGFBRAP1",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"LINC01266",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"HDAC11",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"SHQ1",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"TFG",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"LINC00504",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"HERC6",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"METAP1",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"LARP1B",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"CLPTM1L",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"DROSHA",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"RGMB",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"UBTD2",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"DDR1",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"RP11-436D23.1",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"SNX3",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"NUS1",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"HECA",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"CAMK2B",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
"HUS1",1.66096404744368,0.83048202372184,2.78333455729529,0.0862407287158359,0.18495985502408,-6.29504461528886
